Field=#~Integer~#~50|Field=Alternative Group Name~String~Alternative Group Name~100|Field=Comment~String~Comment~100|Field=Description~String~Description~100|Field=Designator~String~Designator~100|Field=Footprint~String~Footprint~100|Field=LibRef~String~LibRef~100|Field=Quantity~Integer~Quantity~100|Field=Manufacturer~String~Manufacturer~100|Field=Manufacturer 1~String~Manufacturer 1~100|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~100|Field=PartNumber~String~PartNumber~100|Field=Supplier 1~String~Supplier 1~100|Field=Supplier Currency 1~String~Supplier Currency 1~100|Field=Supplier Order Qty 1~Integer~Supplier Order Qty 1~100|Field=Supplier Part Number 1~String~Supplier Part Number 1~100|Field=Supplier Stock 1~String~Supplier Stock 1~100|Field=Supplier Subtotal 1~Float~Supplier Subtotal 1~100|Field=Supplier Unit Price 1~Float~Supplier Unit Price 1~100|ReportField=Currency~USD|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~Signal_conditioning_V2.PrjPcb|ReportField=ProjectFullPath~D:\SVN_neu\laser_driver_box_publishing_Ries\Signal_conditioning_V2\Signal_conditioning_V2.PrjPcb|ReportField=Title~Bill of Materials For BOM Document [BOM1.BomDoc]|ReportField=TotalQuantity~155|ReportField=ReportTime~13:20:19|ReportField=ReportDate~13.09.2019|ReportField=ReportDateTime~13.09.2019 13:20:19|ReportField=OutputName~Bill of Materials|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~None|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~Christian Kieser|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=CurrentDate~13.09.2019|ReportField=CurrentTime~13:19:05|ReportField=Date~|ReportField=DocumentFullPathAndName~D:\SVN_neu\laser_driver_box_publishing_Ries\Signal_conditioning_V2\Sheet1.SchDoc|ReportField=DocumentName~Sheet1.SchDoc|ReportField=DocumentNumber~|ReportField=DrawnBy~|ReportField=Engineer~Christian Kieser|ReportField=ImagePath~|ReportField=ModifiedDate~13.09.2019|ReportField=Organization~|ReportField=ProjectName~Signal_conditioning_V2.PrjPcb|ReportField=Revision~|ReportField=Rule~|ReportField=SheetNumber~.1|ReportField=SheetTotal~7|ReportField=Time~|ReportField=Title~|ReportField=DataSourceFileName~BOM1.BomDoc|ReportField=DataSourceFullPath~D:\SVN_neu\laser_driver_box_publishing_Ries\Signal_conditioning_V2\BOM1.BomDoc|ReportField=PCBConfigurationName~Default Configuration|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
11||100nF|generic 0805 COG oder X7R Vielschichtkondensatoren max. +/-10%|C3_A|CAPC2013X88X50ML20T25|CMP-001-0082-2|1||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||||{URL}{URL.TEXT}{URL.TIP}Supplier|||
12||100nF|generic 0805 COG oder X7R Vielschichtkondensatoren max. +/-10%|C3_B|CAPC2013X88X50ML20T25|CMP-001-0082-2|1||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||||{URL}{URL.TEXT}{URL.TIP}Supplier|||
13||100nF|generic 0805 COG oder X7R Vielschichtkondensatoren max. +/-10%|C3_C|CAPC2013X88X50ML20T25|CMP-001-0082-2|1||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||||{URL}{URL.TEXT}{URL.TIP}Supplier|||
14||100nF|generic 0805 COG oder X7R Vielschichtkondensatoren max. +/-10%|C3_D|CAPC2013X88X50ML20T25|CMP-001-0082-2|1||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||||{URL}{URL.TEXT}{URL.TIP}Supplier|||
15||100nF|generic 0805 COG oder X7R Vielschichtkondensatoren max. +/-10%|C3_E|CAPC2013X88X50ML20T25|CMP-001-0082-2|1||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||||{URL}{URL.TEXT}{URL.TIP}Supplier|||
16||10uF|CAP 10uF 25V -20% to +80% 1206 (3216 Metric) Thickness 1.9mm SMD|C4|CAPC1206(3216)190_N|CMP-00471-2|1|Wurth Electronics Inc.|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DWurth%2520Electronics%26mpn%3D885012208069%26seller%3DMouser%26sku%3D710-885012208069%26country%3DDE%26channel%3DBOM%2520Report%26{URL.TEXT}Wurth%20Electronics{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DWurth%2520Electronics%26mpn%3D885012208069%26seller%3DMouser%26sku%3D710-885012208069%26country%3DDE%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}885012208069{URL.TIP}Manufacturer|885 012 208 069|Mouser|USD|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DWurth%2520Electronics%26mpn%3D885012208069%26seller%3DMouser%26sku%3D710-885012208069%26country%3DDE%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}710-885012208069{URL.TIP}Supplier|2748||0,56
17||4,7 µF|4,7 µF; 6V; Gr. A; T491A475K006AT|C5|A Package|CMP-001-0039-3|1|KEMET|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DT491X477K010AT%26seller%3DMouser%26sku%3D80-T491X477K010%26country%3DDE%26channel%3DBOM%2520Report%26{URL.TEXT}KEMET{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DT491X477K010AT%26seller%3DMouser%26sku%3D80-T491X477K010%26country%3DDE%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}T491X477K010AT{URL.TIP}Manufacturer|T491A475K006AT|Mouser|USD|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DT491X477K010AT%26seller%3DMouser%26sku%3D80-T491X477K010%26country%3DDE%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}80-T491X477K010{URL.TIP}Supplier|465||3,86
18||4,7 µF|4,7 µF; 6V; Gr. A; T491A475K006AT|C6|A Package|CMP-001-0039-3|1|KEMET|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DT491X477K010AT%26seller%3DMouser%26sku%3D80-T491X477K010%26country%3DDE%26channel%3DBOM%2520Report%26{URL.TEXT}KEMET{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DT491X477K010AT%26seller%3DMouser%26sku%3D80-T491X477K010%26country%3DDE%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}T491X477K010AT{URL.TIP}Manufacturer|T491A475K006AT|Mouser|USD|1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DT491X477K010AT%26seller%3DMouser%26sku%3D80-T491X477K010%26country%3DDE%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}80-T491X477K010{URL.TIP}Supplier|465||3,86
19||100nF|generic 0805 COG oder X7R Vielschichtkondensatoren max. +/-10%|C7_A|CAPC2013X88X50ML20T25|CMP-001-0082-2|1||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||||{URL}{URL.TEXT}{URL.TIP}Supplier|||
20||100nF|generic 0805 COG oder X7R Vielschichtkondensatoren max. +/-10%|C7_B|CAPC2013X88X50ML20T25|CMP-001-0082-2|1||{URL}{URL.TEXT}{URL.TIP}Component|{URL}{URL.TEXT}{URL.TIP}Manufacturer|||||{URL}{URL.TEXT}{URL.TIP}Supplier|||
